Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,31082026,3068735779,0003375
Trade Date <31-AUG-2026>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,556,BANK10BETF,EQ,400,370,92.50
20,557,BANKA,EQ,3342,2153,64.42
20,558,BANKADD,EQ,12249,11625,94.91
20,559,BANKBARODA,EQ,9869595,5671780,57.47
20,560,BANKBEES,EQ,330803,179880,54.38
20,561,BANKBETA,EQ,1553449,817850,52.65
20,562,BANKBETF,EQ,14300,5493,38.41
20,563,BANKETF,EQ,13854,5952,42.96
20,564,BANKIETF,EQ,194471,122953,63.22
20,565,BANKINDIA,EQ,8243305,4831581,58.61
20,566,BANKNIFTY1,EQ,549083,402546,73.31
20,567,BANKPSU,EQ,9302,5140,55.26
20,568,BANSALWIRE,EQ,42499,25069,58.99
20,569,BANSWRAS,EQ,17564,11458,65.24
20,570,BARFLEX,SM,40000,36000,90.00
20,571,BASF,EQ,18555,9374,50.52
20,572,BASILIC,SM,72300,55800,77.18
20,573,BATAINDIA,EQ,167638,75207,44.86
20,574,BATLIBOI,EQ,19052,7718,40.51
20,575,BAWEJA,ST,12800,11200,87.50
20,576,BAYERCROP,EQ,42798,26923,62.91
20,577,BBETF0432,EQ,244260,243167,99.55
20,578,BBL,EQ,11741,6662,56.74
20,579,BBNPNBETF,EQ,498,353,70.88
20,580,BBNPPGOLD,EQ,12573,6980,55.52
20,581,BBOX,EQ,205424,95298,46.39
20,582,BBTC,EQ,225770,81944,36.30
20,583,BBTCL,EQ,13829,9687,70.05
20,584,BCG,EQ,3934309,2281434,57.99
20,585,BCLIND,EQ,627573,364923,58.15
20,586,BCONCEPTS,EQ,16369,10538,64.38
20,587,BCPL,EQ,4145,3323,80.17
20,588,BDL,EQ,1109722,342247,30.84
20,589,BEACON,SM,2000,2000,100.00
20,590,BEARDSELL,EQ,10973,6962,63.45
20,591,BECTORFOOD,EQ,1337079,706158,52.81
20,592,BEDMUTHA,EQ,2622,2238,85.35
20,593,BEEKAY,EQ,8561,7824,91.39
20,594,BEL,EQ,12595864,7694030,61.08
20,595,BELLACASA,EQ,7235,2845,39.32
20,596,BELRISE,EQ,2289847,1207263,52.72
20,597,BEML,EQ,309387,120102,38.82
20,598,BENARAS,EQ,124,90,72.58
20,599,BENGALASM,EQ,1373,1018,74.14
20,600,BEPL,EQ,1049586,431662,41.13
20,601,BERGEPAINT,EQ,261810,131082,50.07
20,602,BESTAGRO,EQ,695136,376871,54.22
20,603,BETA,EQ,29195,14596,49.99
20,604,BEWLTD,SM,15000,15000,100.00
20,605,BFINVEST,EQ,19489,8746,44.88
20,606,BFSI,EQ,176530,110968,62.86
20,607,BFUTILITIE,EQ,20993,10031,47.78
20,608,BHADORA,ST,73200,69600,95.08
20,609,BHAGCHEM,EQ,76174,35489,46.59
20,610,BHAGYANGR,EQ,61537,33240,54.02
20,611,BHANDARI,EQ,126528,103903,82.12
20,612,BHARATCOAL,EQ,5216106,1918833,36.79
20,613,BHARATFORG,EQ,779889,573042,73.48
20,614,BHARATRAS,EQ,8736,5209,59.63
20,615,BHARATSE,EQ,109751,52693,48.01
20,616,BHARATWIRE,EQ,138057,70657,51.18
20,617,BHARTIARTL,EQ,16921326,13819345,81.67
20,618,BHARTIHEXA,EQ,30386,13700,45.09
20,619,BHEL,EQ,9251968,4895937,52.92
20,620,BIGBLOC,EQ,46102,32829,71.21
20,621,BIKAJI,EQ,138538,81057,58.51
20,622,BIKEWO,ST,208000,170000,81.73
20,623,BIL,EQ,23669,21636,91.41
20,624,BIMETAL,EQ,298,220,73.83
20,625,BIOCON,EQ,3746419,2334009,62.30
20,626,BIOFILCHEM,EQ,4444,4032,90.73
20,627,BIOPOL,SM,398400,238800,59.94
20,628,BIRET,RR,467019,425769,91.17
20,629,BIRLACORPN,EQ,97368,54876,56.36
20,630,BIRLAMONEY,EQ,30308,17791,58.70
20,631,BIRLANU,EQ,8068,4633,57.42
20,632,BIRLAPREC,EQ,150401,77714,51.67
20,633,BLACKBUCK,EQ,314299,177699,56.54
20,634,BLAL,EQ,11841,10266,86.70
20,635,BLBLIMITED,EQ,114354,95685,83.67
20,636,BLEL,EQ,972620,247926,25.49
20,637,BLIL,EQ,69018,51525,74.65
20,638,BLKASHYAP,EQ,3061325,1154759,37.72
20,639,BLS,EQ,2518896,1085344,43.09
20,640,BLSE,EQ,600668,269110,44.80
20,641,BLUECHIP,EQ,21009,21009,100.00
20,642,BLUECLOUDS,EQ,2827239,1114144,39.41
20,643,BLUEDART,EQ,9084,5447,59.96
20,644,BLUEJET,EQ,312042,143612,46.02
20,645,BLUESTARCO,EQ,383556,198266,51.69
20,646,BLUESTONE,EQ,1264097,525316,41.56
20,647,BLUEWATER,ST,10000,10000,100.00
20,648,BLUSPRING,EQ,238056,115865,48.67
20,649,BMETRICS,SM,5600,5600,100.00
20,650,BMLL,SM,4000,2000,50.00
20,651,BMWVENTLTD,EQ,45382,30319,66.81
20,652,BNAGROCHEM,EQ,5244,5242,99.96
20,653,BNKETFAXIS,EQ,422,275,65.17
20,654,BODALCHEM,EQ,7034891,3102898,44.11
20,655,BOHRAIND,EQ,18527,13518,72.96
20,656,BOMDYEING,EQ,679107,302506,44.54
20,657,BONLON,EQ,7102,5232,73.67
20,658,BORANA,EQ,14297,9184,64.24
20,659,BOROLTD,EQ,476653,158099,33.17
20,660,BORORENEW,EQ,691736,355775,51.43
20,661,BOROSCI,EQ,42438,22830,53.80
20,662,BOSCH-HCIL,EQ,66050,34270,51.88
20,663,BOSCHLTD,EQ,60545,39670,65.52
20,664,BPCL,EQ,8129191,4948871,60.88
20,665,BPL,EQ,76877,37438,48.70
20,666,BPLPHARMA,EQ,1197,787,65.75
20,667,BRACEPORT,SM,6400,4800,75.00
20,668,BRAHMINFRA,EQ,10845,8351,77.00
20,669,BRANDMAN,SM,21600,18400,85.19
20,670,BRIGADE,EQ,345067,130877,37.93
20,671,BRIGHOTEL,EQ,83827,59899,71.46
20,672,BRIGHTBR,EQ,518,421,81.27
20,673,BRITANNIA,EQ,334255,233287,69.79
20,674,BRNL,EQ,26961,20380,75.59
20,675,BSE,EQ,6123157,2541626,41.51
20,676,BSE500IETF,EQ,96809,58393,60.32
20,677,BSHSL,EQ,9323,4636,49.73
20,678,BSL,EQ,2248,2021,89.90
20,679,BSLGOLDETF,EQ,408518,193853,47.45
20,680,BSLNIFTY,EQ,2045219,1684059,82.34
20,681,BSLSENETFG,EQ,1747,1475,84.43
20,682,BSOFT,EQ,1337468,800627,59.86
20,683,BTML,EQ,436429,279661,64.08
20,684,BUILDPRO,EQ,18166,9591,52.80
20,685,BURNPUR,EQ,128736,81222,63.09
20,686,BUTTERFLY,EQ,13629,8287,60.80
20,687,BVCL,EQ,195814,136058,69.48
20,688,C2C,SM,128100,79500,62.06
20,689,CADSYS,ST,1500,1500,100.00
20,690,CALSOFT,EQ,1022450,547426,53.54
20,691,CAMLINFINE,EQ,672790,384932,57.21
20,692,CAMPUS,EQ,342872,147026,42.88
20,693,CAMS,EQ,3784113,1983218,52.41
20,694,CANARYS,SM,84000,56000,66.67
20,695,CANBK,EQ,15831688,9125264,57.64
20,696,CANFINHOME,EQ,388045,235869,60.78
20,697,CANHLIFE,EQ,7028705,3299272,46.94
20,698,CANTABIL,EQ,63499,33639,52.98
20,699,CAPACITE,EQ,149455,69751,46.67
20,700,CAPILLARY,EQ,52919,26920,50.87
20,701,CAPINVIT,IV,203051,187058,92.12
20,702,CAPITALSFB,EQ,11675,9121,78.12
20,703,CAPLIPOINT,EQ,92549,47676,51.51
20,704,CARBORUNIV,EQ,169772,87311,51.43
20,705,CARERATING,EQ,138118,46719,33.83
20,706,CARRARO,EQ,559233,403202,72.10
20,707,CARTRADE,EQ,358615,167200,46.62
20,708,CARYSIL,EQ,56629,30173,53.28
20,709,CASHIETF,EQ,122075,99636,81.62
20,710,CASTROLIND,EQ,2175158,1539104,70.76
20,711,CCAVENUE,EQ,11233045,7543628,67.16
20,712,CCCL,EQ,177208,130591,73.69
20,713,CCHHL,EQ,24560,18617,75.80
20,714,CCL,EQ,258424,151230,58.52
20,715,CDSL,EQ,1190879,525346,44.11
20,716,CEATLTD,EQ,96614,50056,51.81
20,717,CEDAAR,ST,43000,42000,97.67
20,718,CEIGALL,EQ,334208,219023,65.53
20,719,CEINSYS,EQ,47907,27271,56.92
20,720,CELEBRITY,EQ,19141,11231,58.68
20,721,CELLECOR,SM,357000,300000,84.03
20,722,CELLO,EQ,143419,68525,47.78
20,723,CEMNTGROWW,EQ,313180,258744,82.62
20,724,CEMPRO,EQ,471498,324413,68.80
20,725,CENTENKA,EQ,24609,12571,51.08
20,726,CENTEXT,EQ,156217,94239,60.33
20,727,CENTRALBK,EQ,4747177,2622332,55.24
20,728,CENTRUM,EQ,134256,78565,58.52
20,729,CENTUM,EQ,55304,25236,45.63
20,730,CENTURYPLY,EQ,23462,9942,42.37
20,731,CERA,EQ,7710,3754,48.69
20,732,CESC,EQ,1882069,1145282,60.85
20,733,CEWATER,EQ,45720,21555,47.15
20,734,CFEL,EQ,20524,16993,82.80
20,735,CGCL,EQ,3765128,1241114,32.96
20,736,CGPOWER,EQ,3393030,2338354,68.92
20,737,CGRAPHICS,SM,30400,23200,76.32
20,738,CGVAK,EQ,3511,2414,68.76
20,739,CHALET,EQ,220262,106106,48.17
20,740,CHAMBLFERT,EQ,1249117,901499,72.17
20,741,CHANDAN,SM,13600,12000,88.24
20,742,CHAVDA,SM,26000,18000,69.23
20,743,CHEMBOND,EQ,9191,3006,32.71
20,744,CHEMCRUX,EQ,3114,2908,93.38
20,745,CHEMFAB,EQ,1951,1475,75.60
20,746,CHEMICAL,EQ,642405,478717,74.52
20,747,CHEMPLASTS,EQ,198895,117313,58.98
20,748,CHENNPETRO,EQ,1136841,274912,24.18
20,749,CHETANA,SM,6400,4800,75.00
20,750,CHEVIOT,EQ,534,386,72.28
20,751,CHOICEGOLD,EQ,5008,3300,65.89
20,752,CHOICEIN,EQ,238496,55769,23.38
20,753,CHOLAFIN,EQ,1269330,823173,64.85
20,754,CHOLAHLDNG,EQ,301101,172698,57.36
20,755,CIEINDIA,EQ,311650,171098,54.90
20,756,CIFCZC28A,N5,55,55,100.00
20,757,CIFL,EQ,70989,63285,89.15
20,758,CINELINE,EQ,22357,19770,88.43
20,759,CINEVISTA,EQ,4989,4037,80.92
20,760,CIPLA,EQ,977929,714874,73.10
20,761,CITIUSINVT,IV,264307,257468,97.41
20,762,CKKRETAIL,SM,800,800,100.00
20,763,CLASSICEIL,SM,14400,11200,77.78
20,764,CLAYCRAFT,SM,18600,15600,83.87
20,765,CLEAN,EQ,176501,66422,37.63
20,766,CLEANMAX,EQ,1190401,583967,49.06
20,767,CLSEL,EQ,200671,82624,41.17
20,768,CLSL,ST,16000,16000,100.00
20,769,CMLL,EQ,161525,81882,50.69
20,770,CMNL,SM,6000,5250,87.50
20,771,CMPDI,EQ,1389923,359274,25.85
20,772,CMRGREEN,EQ,1059352,626219,59.11
20,773,CMRSL,SM,4800,4800,100.00
20,774,CMSINFO,EQ,5844296,3997141,68.39
20,775,CNL,EQ,141110,36520,25.88
20,776,COALINDIA,EQ,7827528,4399938,56.21
20,777,COASTCORP,EQ,99266,49488,49.85
20,778,COCHINSHIP,EQ,500188,166470,33.28
20,779,COCKERILL,EQ,11090,3788,34.16
20,780,COFORGE,EQ,2163402,1066572,49.30
20,781,COHANCE,EQ,677119,318566,47.05
20,782,COLPAL,EQ,1166774,812259,69.62
20,783,COMFINTE,EQ,355194,224725,63.27
20,784,COMMITTED,SM,7200,6400,88.89
20,785,COMMOIETF,EQ,36312,26562,73.15
20,786,COMPEAU,EQ,12,12,100.00
20,787,COMPUSOFT,EQ,23330,19138,82.03
20,788,COMSYN,EQ,495370,287523,58.04
20,789,CONCOR,EQ,1393626,841728,60.40
20,790,CONCORDBIO,EQ,188563,101984,54.08
20,791,CONFIPET,EQ,3471549,1478588,42.59
20,792,CONNPLEX,SM,28000,18400,65.71
20,793,CONS,EQ,20699,13301,64.26
20,794,CONSUMAXIS,EQ,879,472,53.70
20,795,CONSUMBEES,EQ,55372,30361,54.83
20,796,CONSUMER,EQ,220619,170468,77.27
20,797,CONSUMIETF,EQ,19214,11252,58.56
20,798,CONTI,SM,199980,199980,100.00
20,799,CONTROLPR,EQ,19853,11760,59.24
20,800,COOLCAPS,ST,176250,165000,93.62
20,801,CORALFINAC,EQ,20590,10794,52.42
20,802,CORDELIA,EQ,2331574,1522916,65.32
20,803,CORDSCABLE,EQ,1002836,299744,29.89
20,804,COROMANDEL,EQ,211753,136833,64.62
20,805,CORONA,EQ,9583,5861,61.16
20,806,COSMOFIRST,EQ,41227,21422,51.96
20,807,CPCAP,EQ,11262,7939,70.49
20,808,CPEDU,EQ,3847,3180,82.66
20,809,CPL,EQ,125766,9155,7.28
20,810,CPPLUS,EQ,360510,260898,72.37
20,811,CPS,SM,300,300,100.00
20,812,CPSEETF,EQ,562670,334792,59.50
20,813,CRAFTSMAN,EQ,221148,128997,58.33
20,814,CRAMC,EQ,191459,102540,53.56
20,815,CRAVATEX,EQ,310,288,92.90
20,816,CRAYONS,SM,2000,2000,100.00
20,817,CREATIVEYE,EQ,3265,2214,67.81
20,818,CREDENT,ST,58200,57600,98.97
20,819,CREDITACC,EQ,349179,229646,65.77
20,820,CREST,EQ,374,338,90.37
20,821,CRISIL,EQ,120068,59473,49.53
20,822,CRIZAC,EQ,322843,182654,56.58
20,823,CROMPTON,EQ,4555785,2467800,54.17
20,824,CROWN,EQ,55244,51737,93.65
20,825,CSBBANK,EQ,289781,134119,46.28
20,826,CSLFINANCE,EQ,149634,120851,80.76
20,827,CSM,EQ,71259,32689,45.87
20,828,CSSL,SM,5000,3000,60.00
20,829,CUB,EQ,4962483,2340218,47.16
20,830,CUBEINVIT,IV,992471,973986,98.14
20,831,CUBEXTUB,EQ,38319,19299,50.36
20,832,CUDML,SM,8000,8000,100.00
20,833,CUMMINSIND,EQ,507241,368392,72.63
20,834,CUPID,EQ,10862737,4486940,41.31
20,835,CURAA,EQ,55,55,100.00
20,836,CURIS,SM,55000,45000,81.82
20,837,CURRENT,SM,8000,8000,100.00
20,838,CYBERMEDIA,EQ,8813,7460,84.65
20,839,CYIENT,EQ,2546454,687346,26.99
20,840,CYIENTDLM,EQ,731178,322485,44.10
20,841,DABUR,EQ,3273736,2407000,73.52
20,842,DAICHI,EQ,3220,3213,99.78
20,843,DALBHARAT,EQ,2142193,1361987,63.58
20,844,DALMIASUG,EQ,999987,250831,25.08
20,845,DAMCAPITAL,EQ,138884,67604,48.68
20,846,DANGEE,EQ,20642,15548,75.32
20,847,DANISH,SM,24600,17100,69.51
20,848,DATAMATICS,EQ,32091,16067,50.07
20,849,DATAPATTNS,EQ,415391,154406,37.17
20,850,DAVANGERE,EQ,34200594,22636958,66.19
20,851,DBCORP,EQ,65127,45065,69.20
20,852,DBL,EQ,55063,28615,51.97
20,853,DBOL,EQ,375959,154430,41.08
20,854,DBREALTY,EQ,6152381,5034209,81.83
20,855,DCAL,EQ,679947,441608,64.95
20,856,DCBBANK,EQ,1777630,829554,46.67
20,857,DCCL,SM,4000,4000,100.00
20,858,DCG,SM,32400,26400,81.48
20,859,DCI,EQ,1112591,269610,24.23
20,860,DCMFINSERV,EQ,2942,2353,79.98
20,861,DCMNVL,EQ,14590,10440,71.56
20,862,DCMSHRIRAM,EQ,139898,73131,52.27
20,863,DCMSIL,EQ,79938,54538,68.23
20,864,DCMSRIND,EQ,188922,98164,51.96
20,865,DCW,EQ,1141718,530418,46.46
20,866,DCXINDIA,EQ,258665,116831,45.17
20,867,DDEVPLSTIK,EQ,86584,52204,60.29
20,868,DECCANCE,EQ,38907,33021,84.87
20,869,DECNGOLD,EQ,802968,316463,39.41
20,870,DEEDEV,EQ,436943,258081,59.07
20,871,DEEM,ST,1000,1000,100.00
20,872,DEEP,EQ,6374,6101,95.72
20,873,DEEPAKFERT,EQ,664993,361657,54.39
20,874,DEEPAKNTR,EQ,250033,132846,53.13
20,875,DEEPINDS,EQ,307643,160465,52.16
20,876,DEFENCE,EQ,416359,293424,70.47
20,877,DELAPLEX,SM,13800,9600,69.57
20,878,DELHIVERY,EQ,2285757,1622019,70.96
20,879,DELTACORP,EQ,589326,287453,48.78
20,880,DELTAMAGNT,EQ,3371,2452,72.74
20,881,DELTIC,SM,5000,3000,60.00
20,882,DEN,EQ,767497,435410,56.73
20,883,DENEERS,SM,24600,15000,60.98
20,884,DENORA,EQ,1243,870,69.99
20,885,DENTA,EQ,203329,86798,42.69
20,886,DENTALKART,SM,25750,23750,92.23
20,887,DEVIT,EQ,24346,17492,71.85
20,888,DEVX,EQ,243960,187295,76.77
20,889,DEVYANI,EQ,3255235,1539849,47.30
20,890,DGCONTENT,EQ,202212,94809,46.89
20,891,DHAMPURSUG,EQ,2505634,601033,23.99
20,892,DHANBANK,EQ,407420,237347,58.26
20,893,DHANSA,SM,12000,10000,83.33
20,894,DHANUKA,EQ,10318,6633,64.29
20,895,DHARIWAL,SM,252000,240000,95.24
20,896,DHARMAJ,EQ,33880,26156,77.20
20,897,DHATRE,EQ,52549,40832,77.70
20,898,DHOOTTRANS,EQ,3124844,607180,19.43
20,899,DHRUV,EQ,6291,6218,98.84
20,900,DHUNINV,EQ,1637,1229,75.08
20,901,DIAMINESQ,EQ,4094,1798,43.92
20,902,DIAMONDYD,EQ,14535,6366,43.80
20,903,DICIND,EQ,7259,6080,83.76
20,904,DIFFNKG,EQ,7817913,804181,10.29
20,905,DIGIDRIVE,EQ,7363,6603,89.68
20,906,DIGIKORE,SM,96800,72000,74.38
20,907,DIGISPICE,EQ,33319,29518,88.59
20,908,DIGITIDE,EQ,170784,95834,56.11
20,909,DIGJAMLMTD,EQ,5414,3869,71.46
20,910,DISAQ,EQ,302,89,29.47
20,911,DISHTV,EQ,1099115,881734,80.22
20,912,DIVGIITTS,EQ,81341,39030,47.98
20,913,DIVIDEND,EQ,5984,5392,90.11
20,914,DIVINEHIRA,ST,10800,4800,44.44
20,915,DIVISLAB,EQ,680805,478188,70.24
20,916,DIVOPPBEES,EQ,32625,16397,50.26
20,917,DIXON,EQ,190912,83378,43.67
20,918,DJML,EQ,140150,32318,23.06
20,919,DKEGL,SM,9000,9000,100.00
20,920,DLF,EQ,3152072,2014679,63.92
20,921,DLINKINDIA,EQ,40846,22136,54.19
20,922,DMART,EQ,546671,332513,60.83
20,923,DMCC,EQ,67450,32276,47.85
20,924,DNAMEDIA,EQ,46214,37990,82.20
20,925,DODLA,EQ,59197,23042,38.92
20,926,DOLATALGO,EQ,137478,67663,49.22
20,927,DOLLAR,EQ,74760,33363,44.63
20,928,DOLLEX,SM,92000,72000,78.26
20,929,DOLPHIN,EQ,93088,47377,50.89
20,930,DOMS,EQ,184944,95652,51.72
20,931,DONEAR,EQ,8432,5981,70.93
20,932,DPABHUSHAN,EQ,10619,6371,60.00
20,933,DPEL,SM,19000,14500,76.32
20,934,DRAGARWQ,EQ,1718,1446,84.17
20,935,DRCSYSTEMS,EQ,223641,190719,85.28
20,936,DREAMFOLKS,EQ,35602,19655,55.21
20,937,DREDGECORP,EQ,174335,50077,28.72
20,938,DRONE,SM,148500,119000,80.13
20,939,DRREDDY,EQ,2001757,1264058,63.15
20,940,DSSL,EQ,28392,21275,74.93
20,941,DTIL,EQ,17196,10211,59.38
20,942,DUCOL,SM,26400,26400,100.00
20,943,DUCON,EQ,2413103,1740386,72.12
20,944,DUGLOBAL,SM,10000,10000,100.00
20,945,DURLAX,SM,82000,62000,75.61
20,946,DVL,EQ,14839,8340,56.20
20,947,DWARKESH,EQ,8163536,1685280,20.64
20,948,DYCL,EQ,1249206,405169,32.43
20,949,DYNAMATECH,EQ,29910,14378,48.07
20,950,DYNAMIC,ST,6000,6000,100.00
20,951,DYNPRO,EQ,10873,6555,60.29
20,952,E2ERAIL,SM,133600,56000,41.92
20,953,EASEMYTRIP,EQ,6696471,3267912,48.80
20,954,EASTWEST,EQ,55441,50903,91.81
20,955,EBANK10,EQ,1751,1726,98.57
20,956,EBANKNIFTY,EQ,1241,880,70.91
20,957,EBBETF0430,EQ,4787,3397,70.96
20,958,EBBETF0431,EQ,4747,4217,88.84
20,959,EBBETF0433,EQ,1804,1481,82.10
20,960,EBGNG,EQ,424867,209854,49.39
20,961,EBIX,EQ,151139,125938,83.33
20,962,ECAPINSURE,EQ,33181,21207,63.91
20,963,ECLERX,EQ,1175626,209757,17.84
20,964,ECORECO,EQ,13571,7916,58.33
20,965,ECOSMOBLTY,EQ,136206,76295,56.01
20,966,EDELWEISS,EQ,5879760,2860211,48.65
20,967,EEPL,ST,21000,20000,95.24
20,968,EFACTOR,SM,4800,3600,75.00
20,969,EFCIL,EQ,1262384,1148974,91.02
20,970,EFFWA,ST,16400,15600,95.12
20,971,EFORCE,SM,32400,25200,77.78
20,972,EGOLD,EQ,415803,391740,94.21
20,973,EICHERMOT,EQ,742794,535442,72.08
20,974,EIDPARRY,EQ,976526,446359,45.71
20,975,EIEL,EQ,1014824,488110,48.10
20,976,EIHAHOTELS,EQ,9440,7462,79.05
20,977,EIHOTEL,EQ,670027,438550,65.45
20,978,EIMCOELECO,EQ,24982,9628,38.54
20,979,EKC,EQ,103207,53957,52.28
20,980,EKI,EQ,13208,8661,65.57
20,981,ELANTAS,EQ,1234,428,34.68
20,982,ELCIDIN,EQ,5,3,60.00
20,983,ELDEHSG,EQ,3261,2115,64.86
20,984,ELECON,EQ,369638,223641,60.50
20,985,ELECTCAST,EQ,5674123,2147719,37.85
20,986,ELECTHERM,EQ,12209,9281,76.02
20,987,ELGIEQUIP,EQ,394792,218274,55.29
20,988,ELGIRUBCO,EQ,43838,15738,35.90
20,989,ELGNZ,SM,4000,4000,100.00
20,990,ELIN,EQ,148734,91276,61.37
20,991,ELIQUID,EQ,1824,1326,72.70
20,992,ELITECON,EQ,689853,689853,100.00
20,993,ELLEN,EQ,381459,172290,45.17
20,994,ELM250,EQ,155171,123109,79.34
20,995,ELMDIV,EQ,11995,11150,92.96
20,996,ELPROINTL,EQ,21712,18715,86.20
20,997,EMAMILTD,EQ,2282719,1443302,63.23
20,998,EMAMIREAL,EQ,10252,8148,79.48
20,999,EMAPARTNER,SM,16000,16000,100.00
20,1000,EMBASSY,RR,1208586,996508,82.45
20,1001,EMBDL,EQ,13080954,8043132,61.49
20,1002,EMCURE,EQ,99105,43356,43.75
20,1003,EMETAL,EQ,9937,9405,94.65
20,1004,EMIL,EQ,1214913,498195,41.01
20,1005,EMKAY,EQ,86725,53396,61.57
20,1006,EMKAYTOOLS,SM,1050,600,57.14
20,1007,EMMIL,SM,3500,3250,92.86
20,1008,EMMVEE,EQ,2346246,1309361,55.81
20,1009,EMPIND,EQ,5938,4106,69.15
20,1010,EMPOWER,EQ,10262389,7656665,74.61
20,1011,EMSLIMITED,EQ,160749,54379,33.83
20,1012,EMUDHRA,EQ,62226,30333,48.75
20,1013,EMULTIMQ,EQ,16057,12283,76.50
20,1014,ENCOMPAS,SM,1200,1200,100.00
20,1015,ENDURANCE,EQ,113419,74819,65.97
20,1016,ENERGY,EQ,403824,312756,77.45
20,1017,ENERGYDEV,EQ,19918,17068,85.69
20,1018,ENEXT50,EQ,2373,2125,89.55
20,1019,ENGINERSIN,EQ,6249458,2627450,42.04
20,1020,ENIFTY,EQ,21084,752,3.57
20,1021,ENIL,EQ,22978,16181,70.42
20,1022,ENKEIWHEL,EQ,1579,1482,93.86
20,1023,ENRIN,EQ,688153,323475,47.01
20,1024,ENSER,SM,85000,65000,76.47
20,1025,ENTERO,EQ,638557,426613,66.81
20,1026,ENVIRO,SM,12000,7000,58.33
20,1027,EPACK,EQ,621893,278131,44.72
20,1028,EPACKPEB,EQ,291830,128634,44.08
20,1029,EPIGRAL,EQ,42877,20011,46.67
20,1030,EPL,EQ,6325246,3679105,58.17
20,1031,EPWINDIA,ST,9600,9600,100.00
20,1032,EQUAL200,EQ,12430,12430,100.00
20,1033,EQUAL50,EQ,3702,1666,45.00
20,1034,EQUAL50ADD,EQ,8577,4712,54.94
20,1035,EQUITASBNK,EQ,1171420,636390,54.33
20,1036,ERIS,EQ,73560,43858,59.62
20,1037,ESABINDIA,EQ,4019,2062,51.31
20,1038,ESCONET,SM,20800,17600,84.62
20,1039,ESCORTS,EQ,102145,65047,63.68
20,1040,ESENSEX,EQ,168,156,92.86
20,1041,ESFL,SM,11880,9360,78.79
20,1042,ESG,EQ,3882,2424,62.44
20,1043,ESILVER,EQ,127997,99540,77.77
20,1044,ESPRIT,SM,8000,4800,60.00
20,1045,ESSARSHPNG,EQ,168541,92062,54.62
20,1046,ESSENTIA,EQ,10180112,6419136,63.06
20,1047,ESTER,EQ,81352,47833,58.80
20,1048,ETERNAL,EQ,272151922,236125194,86.76
20,1049,ETHOSLTD,EQ,36025,18761,52.08
20,1050,ETL,SM,1050,900,85.71
20,1051,ETML,SM,12000,9600,80.00
20,1052,EUREKAFORB,EQ,117954,59439,50.39
20,1053,EUROBOND,EQ,1967,1523,77.43
20,1054,EUROPRATIK,EQ,216234,63143,29.20
20,1055,EVEREADY,EQ,73068,39264,53.74
20,1056,EVIETF,EQ,146634,88598,60.42
20,1057,EVINDIA,EQ,231319,142949,61.80
20,1058,EXCELINDUS,EQ,11674,6100,52.25
20,1059,EXCELLENT,ST,1600,1600,100.00
20,1060,EXCELSOFT,EQ,229162,127660,55.71
20,1061,EXICOM,EQ,1245937,493052,39.57
20,1062,EXIDEIND,EQ,2568311,1350343,52.58
20,1063,EXIMROUTES,SM,9600,8000,83.33
20,1064,EXPLEOSOL,EQ,12274,8843,72.05
20,1065,EXXARO,EQ,2307853,1366870,59.23
20,1066,FABTECH,EQ,76646,32497,42.40
20,1067,FACT,EQ,159589,48415,30.34
20,1068,FALCONTECH,SM,8400,4800,57.14
20,1069,FASCINATE,ST,10400,10400,100.00
20,1070,FAZE3Q,EQ,15371,7911,51.47
20,1071,FCL,EQ,17237022,6450280,37.42
20,1072,FCSSOFT,EQ,2528833,1956535,77.37
20,1073,FDC,EQ,214510,104208,48.58
20,1074,FEDDERSHOL,EQ,814235,271356,33.33
20,1075,FEDERALBNK,EQ,6824404,5411299,79.29
20,1076,FEDFINA,EQ,702951,373537,53.14
20,1077,FELIX,SM,41000,22000,53.66
20,1078,FERMENTA,EQ,85965,39327,45.75
20,1079,FIBERWEB,EQ,14920,13522,90.63
20,1080,FIDEL,SM,1000,1000,100.00
20,1081,FIEMIND,EQ,80331,40824,50.82
20,1082,FILATEX,EQ,2948990,1831823,62.12
20,1083,FILATFASH,EQ,28226880,20593655,72.96
20,1084,FINBUD,SM,10000,8000,80.00
20,1085,FINCABLES,EQ,1132169,490647,43.34
20,1086,FINEORG,EQ,47274,20024,42.36
20,1087,FINIETF,EQ,294308,155265,52.76
20,1088,FINKURVE,EQ,221026,106243,48.07
20,1089,FINOPB,EQ,138073,59435,43.05
20,1090,FINPIPE,EQ,772113,358250,46.40
20,1091,FIRSTCRY,EQ,4708838,2049633,43.53
20,1092,FISCHER,EQ,350561,181656,51.82
20,1093,FIVESTAR,EQ,660117,390332,59.13
20,1094,FLAIR,EQ,29800,12107,40.63
20,1095,FLEXIADD,EQ,74132,54204,73.12
20,1096,FLUOROCHEM,EQ,202388,109853,54.28
20,1097,FLYSBS,SM,75200,52800,70.21
20,1098,FMCGADD,EQ,34359,26135,76.06
20,1099,FMCGIETF,EQ,1598727,904223,56.56
20,1100,FMGOETZE,EQ,8525284,1703510,19.98
20,1101,FMNL,EQ,26581,22512,84.69
20,1102,FOCE,SM,10080,10080,100.00
